num,id,concept_en,category,concept,property
1674,s88,bed,furniture,letto,è formato dal materasso
1675,s88,bed,furniture,letto,è formato da una struttura che lo sorregge
1676,s88,bed,furniture,letto,ci si corica 
1677,s88,bed,furniture,letto,la notte
1678,s88,bed,furniture,letto,quando si sta male
1679,s88,bed,furniture,letto,quando si è stanchi
1680,s88,rabbit,mammal,coniglio,animale
1681,s88,rabbit,mammal,coniglio,salta
1682,s88,rabbit,mammal,coniglio,mammifero
1683,s88,rabbit,mammal,coniglio,selvatico
1684,s88,rabbit,mammal,coniglio,domestico
1685,s88,rabbit,mammal,coniglio,orecchie lunghe
1686,s88,rabbit,mammal,coniglio,pelliccia
1687,s88,rabbit,mammal,coniglio,commestibile
1688,s88,peas,vegetable,piselli,legume
1689,s88,peas,vegetable,piselli,contenuto in un bacello
1690,s88,peas,vegetable,piselli,è piccolo
1691,s88,peas,vegetable,piselli,è sferico
1692,s88,peas,vegetable,piselli,è verde
1693,s88,peas,vegetable,piselli,commestibile
1694,s88,peas,vegetable,piselli,cresce su una pianta
1695,s88,closet,furniture,armadio,mobile
1696,s88,closet,furniture,armadio,serve a contenere oggetti
1697,s88,closet,furniture,armadio,serve a contenere vestiti
1698,s88,closet,furniture,armadio,serve a contenere materiale vario
1699,s88,closet,furniture,armadio,ante
1700,s88,closet,furniture,armadio,cassetti
1701,s88,ship,vehicle,nave,mezzo
1702,s88,ship,vehicle,nave,di trasporto
1703,s88,ship,vehicle,nave,per mare
1704,s88,ship,vehicle,nave,per lago
1705,s88,ship,vehicle,nave,per fiume
1706,s88,ship,vehicle,nave,galleggia
1707,s88,ship,vehicle,nave,ha un motore
1708,s88,ship,vehicle,nave,trasporta cose
1709,s88,ship,vehicle,nave,trasporta persone
1710,s88,dog,mammal,cane,animale
1711,s88,dog,mammal,cane,a 4 zampe
1712,s88,dog,mammal,cane,domestico
1713,s88,dog,mammal,cane,mammifero
1714,s88,dog,mammal,cane,abbaia
1715,s88,dog,mammal,cane,puzza
1716,s88,dog,mammal,cane,fedele
1717,s88,horse,mammal,cavallo,mezzo
1718,s88,horse,mammal,cavallo,di trasporto
1719,s88,horse,mammal,cavallo,animale
1720,s88,horse,mammal,cavallo,4 zampe
1721,s88,horse,mammal,cavallo,criniera
1722,s88,horse,mammal,cavallo,cavaliere
1723,s88,horse,mammal,cavallo,stalla
1724,s88,tongs,implement,pinze,oggetto
1725,s88,tongs,implement,pinze,pre prendere le cose senza toccalre
1726,s88,tongs,implement,pinze,acciaio
1727,s88,tongs,implement,pinze,oggetto professionale
1728,s88,skyscraper,building,grattacielo,costruzione
1729,s88,skyscraper,building,grattacielo,di altezza notevole
1730,s88,skyscraper,building,grattacielo,ascensori
1731,s88,skyscraper,building,grattacielo,piani diversi
1732,s88,skyscraper,building,grattacielo,New York
1733,s88,eye,bodypart,occhio,organo
1734,s88,eye,bodypart,occhio,della faccia
1735,s88,eye,bodypart,occhio,senso vista
1736,s88,eye,bodypart,occhio,cornea
1737,s88,eye,bodypart,occhio,iride
1738,s88,eye,bodypart,occhio,pupilla
1739,s88,eye,bodypart,occhio,seduzione
1740,s88,truck,vehicle,camion,mezzo
1741,s88,truck,vehicle,camion,di trasporto
1742,s88,truck,vehicle,camion,trasporto merci
1743,s88,truck,vehicle,camion,veicolo
1744,s88,truck,vehicle,camion,pesante
1745,s88,truck,vehicle,camion,intralcia autostrade
1746,s88,finger,bodypart,dito,parte della mano
1747,s88,finger,bodypart,dito,parte del piede
1748,s88,finger,bodypart,dito,ha 3 falangi
1749,s88,finger,bodypart,dito,ha un unghia
1750,s88,finger,bodypart,dito,serve ad indicare le cose
1751,s88,finger,bodypart,dito,serve ad afferrare le cose
1752,s88,finger,bodypart,dito,ha 9 patelli
1753,s88,apple,fruit,mela,frutto
1754,s88,apple,fruit,mela,con buccia
1755,s88,apple,fruit,mela,con polpa
1756,s88,apple,fruit,mela,cresce sugli alberi
1757,s88,apple,fruit,mela,commestibile
1758,s88,apple,fruit,mela,strudel
1759,s88,tower,building,torre,costruzione separata
1760,s88,tower,building,torre,fa parte di un castello
1761,s88,tower,building,torre,più alta
1762,s88,tower,building,torre,medievo
1763,s88,tower,building,torre,vedetta
1764,s88,train,vehicle,treno,mezzo
1765,s88,train,vehicle,treno,di trasporto
1766,s88,train,vehicle,treno,trasporta cose
1767,s88,train,vehicle,treno,trasporta merci
1768,s88,train,vehicle,treno,su rotaie
1769,s88,train,vehicle,treno,stazione
1770,s88,train,vehicle,treno,binario
1771,s88,train,vehicle,treno,si sposta da un posto all'altro
1772,s88,train,vehicle,treno,passaggio a livello
1773,s88,potato,vegetable,patata,tubero
1774,s88,potato,vegetable,patata,cresce sottoterra
1775,s88,potato,vegetable,patata,America
1776,s88,potato,vegetable,patata,gnocchi
1777,s88,potato,vegetable,patata,fame
1778,s88,bridge,building,ponte,serve per collegare 2 aree non collegate
1779,s88,bridge,building,ponte,mare
1780,s88,bridge,building,ponte,lago
1781,s88,bridge,building,ponte,fiume
1782,s88,bridge,building,ponte,mobile
1783,s88,bridge,building,ponte,Brooklin
1784,s88,bridge,building,ponte,passaggio
1785,s88,sword,implement,spada,arma
1786,s88,sword,implement,spada,di taglio
1787,s88,sword,implement,spada,per uccidere
1788,s88,sword,implement,spada,manico
1789,s88,sword,implement,spada,lama
1790,s88,sword,implement,spada,scherma
1791,s88,sword,implement,spada,spadaccino
1792,s88,sword,implement,spada,battaglia
1793,s88,airplane,vehicle,aeroplano,mezzo
1794,s88,airplane,vehicle,aeroplano,di trasporto
1795,s88,airplane,vehicle,aeroplano,con motore
1796,s88,airplane,vehicle,aeroplano,vola
1797,s88,airplane,vehicle,aeroplano,ha 2 ali
1798,s88,airplane,vehicle,aeroplano,aereoporto
1799,s88,airplane,vehicle,aeroplano,viaggia lunghe distanze in poco tempo
1800,s88,pineapple,fruit,ananas,frutto
1801,s88,pineapple,fruit,ananas,esotico
1802,s88,pineapple,fruit,ananas,buccia
1803,s88,pineapple,fruit,ananas,polpa gialla
1804,s88,pineapple,fruit,ananas,India
1805,s88,pineapple,fruit,ananas,buono
1806,s89,leg,bodypart,gamba,è alta
1807,s89,leg,bodypart,gamba,tocca terra col piede
1808,s89,leg,bodypart,gamba,è muscolosa
1809,s89,leg,bodypart,gamba,si muove
1810,s89,leg,bodypart,gamba,serve a camminare
1811,s89,leg,bodypart,gamba,serve a pedalare
1812,s89,leg,bodypart,gamba,serve a premere l'acceleratore
1813,s89,head,bodypart,testa,pensa
1814,s89,head,bodypart,testa,è grossa nei bambini
1815,s89,head,bodypart,testa,è coperta da una folta peluria
1816,s89,head,bodypart,testa,"se non la hai, abbi almeno gambe"
1817,s89,jacket,clothing,giacca,tiene belli caldi
1818,s89,jacket,clothing,giacca,varia secondo il calore
1819,s89,jacket,clothing,giacca,ha 2 maniche
1820,s89,jacket,clothing,giacca,ha delle tasche
1821,s89,jacket,clothing,giacca,si infila nella parte superiore del corpo
1822,s89,jacket,clothing,giacca,si infila sotto la testa
1823,s89,armchair,furniture,poltrona,divano piccolo
1824,s89,armchair,furniture,poltrona,per un adulto
1825,s89,armchair,furniture,poltrona,per 2 bambini
1826,s89,armchair,furniture,poltrona,soffice
1827,s89,armchair,furniture,poltrona,comodosa
1828,s89,chair,furniture,sedia,poltrona scomoda
1829,s89,chair,furniture,sedia,si usa intorno ai tavoli
1830,s89,chair,furniture,sedia,alla cattedra ce n'è una sola
1831,s89,chair,furniture,sedia,spera di non spaccarla quando sei ospite
1832,s89,chair,furniture,sedia,impilabile
1833,s89,garage,building,garage,posto 
1834,s89,garage,building,garage,posto coperto
1835,s89,garage,building,garage,per la macchina
1836,s89,garage,building,garage,ci si possono tenere attrezzi vari
1837,s89,garage,building,garage,attento a far manovra
1838,s89,garage,building,garage,buio
1839,s89,cherry,fruit,ciliegia,frutto
1840,s89,cherry,fruit,ciliegia,del ciliego
1841,s89,cherry,fruit,ciliegia,una tira l'altra
1842,s89,cherry,fruit,ciliegia,rossa
1843,s89,cherry,fruit,ciliegia,dolce dolce
1844,s89,cherry,fruit,ciliegia,se la metti sulla torta hai completato una bella opera
1845,s89,chemise,clothing,camicia,come la giaccia
1846,s89,chemise,clothing,camicia,ma più fresca
1847,s89,chemise,clothing,camicia,maschile
1848,s89,chemise,clothing,camicia,gli uomini se ne cambiano anche diverse al giorno
1849,s89,chemise,clothing,camicia,a volte bella
1850,s89,chemise,clothing,camicia,sta sotto la cravatta
1851,s89,table,furniture,tavolo,circondato da sedie
1852,s89,table,furniture,tavolo,alto 90cm
1853,s89,table,furniture,tavolo,ha 4 gambe
1854,s89,table,furniture,tavolo,se ne vedono dapertutto
1855,s89,comb,implement,pettine,arricciaspiccia
1856,s89,comb,implement,pettine,per sciogliere i nodi nella peluria sulla testa
1857,s89,comb,implement,pettine,ha i denti
1858,s89,comb,implement,pettine,meglio usarlo
1859,s89,church,building,chiesa,posto
1860,s89,church,building,chiesa,fresco
1861,s89,church,building,chiesa,ce ne sono dapertutto
1862,s89,church,building,chiesa,grande
1863,s89,church,building,chiesa,bella quella di Roma col Papa dentro
1864,s89,pear,fruit,pera,frutto
1865,s89,pear,fruit,pera,cugina sfigata della mela
1866,s89,pear,fruit,pera,dolce
1867,s89,pear,fruit,pera,forma oblunga
1868,s89,monkey,mammal,scimmia,animale da cui discendi tu
1869,s89,monkey,mammal,scimmia,persona esagitata
1870,s89,monkey,mammal,scimmia,si arrampica
1871,s89,goose,bird,oca,uccello
1872,s89,goose,bird,oca,ragazza scema
1873,s89,goose,bird,oca,con le piume si fanno piumini e cappotti
1874,s89,goose,bird,oca,arrosto
1875,s89,paintbrush,implement,pennello,si usa per dipingere
1876,s89,paintbrush,implement,pennello,strumento
1877,s89,paintbrush,implement,pennello,di lavoro
1878,s89,paintbrush,implement,pennello,lungo
1879,s89,paintbrush,implement,pennello,stretto
1880,s89,sweater,clothing,pullover,maglia
1881,s89,sweater,clothing,pullover,lana
1882,s89,sweater,clothing,pullover,caldo
1883,s89,onion,vegetable,cipolla,attento perché si piange
1884,s89,onion,vegetable,cipolla,pettinatura
1885,s89,onion,vegetable,cipolla,alito cattivo
1886,s89,onion,vegetable,cipolla,bianca
1887,s89,bear,mammal,orso,animale
1888,s89,bear,mammal,orso,del bosco
1889,s89,bear,mammal,orso,yeti
1890,s89,bear,mammal,orso,grizzlie
1891,s89,bear,mammal,orso,procione
1892,s89,sparrow,bird,passero,uccello
1893,s89,sparrow,bird,passero,chiave dei misteri
1894,s89,shoes,clothing,scarpe,coprono le nudità inferiori
1895,s89,shoes,clothing,scarpe,sopra i calzini
1896,s89,spinach,vegetable,spinaci,Braccio di Ferro li mangia
1897,s89,socks,clothing,calzini,sotto le scarpe
1898,s89,owl,bird,gufo,uccello come il passero
1899,s89,owl,bird,gufo,sta sveglio di notte
1900,s89,seagull,bird,gabbiano,un altro uccello
1901,s89,seagull,bird,gabbiano,sta al mare
1902,s90,hand,bodypart,mano,parte del corpo umano
1903,s90,hand,bodypart,mano,permette di afferrare oggetti
1904,s90,hand,bodypart,mano,ha 5 dita
1905,s90,hand,bodypart,mano,è una delle parti estreme del nostro corpo
1906,s90,woodpecker,bird,picchio,uccello
1907,s90,woodpecker,bird,picchio,di grandezza media
1908,s90,woodpecker,bird,picchio,ha un becco lungo
1909,s90,woodpecker,bird,picchio,si diverte a fare buchi sugli alberi
1910,s90,woodpecker,bird,picchio,"il suono che emette martellando è ""tutututu"""
1911,s90,orange,fruit,arancia,tipo di frutta
1912,s90,orange,fruit,arancia,tonda
1913,s90,orange,fruit,arancia,con la buccia arancione
1914,s90,orange,fruit,arancia,succosa
1915,s90,orange,fruit,arancia,ottima per le spremute
1916,s90,bus,vehicle,autobus,mezzo
1917,s90,bus,vehicle,autobus,di trasporto
1918,s90,bus,vehicle,autobus,come se fosse un grande pulmino
1919,s90,bus,vehicle,autobus,con posti a sedere
1920,s90,bus,vehicle,autobus,con posti in piedi
1921,s90,bus,vehicle,autobus,per salire devi pagare il biglietto
1922,s90,bus,vehicle,autobus,si ferma a fermate stabilite
1923,s90,bus,vehicle,autobus,ha un numero
1924,s90,corn,vegetable,mais,chicco
1925,s90,corn,vegetable,mais,di grano
1926,s90,corn,vegetable,mais,giallo
1927,s90,corn,vegetable,mais,si usa per condire l'insalata
1928,s90,corn,vegetable,mais,c'è l'olio di mais
1929,s90,bed,furniture,letto,posto
1930,s90,bed,furniture,letto,comodo
1931,s90,bed,furniture,letto,dove dormire
1932,s90,bed,furniture,letto,lo trovi nelle stanze
1933,s90,bed,furniture,letto,ci sono delle coperte per riscaldarti
1934,s90,bed,furniture,letto,c'è il cuscino per appoggiare la testa
1935,s90,bed,furniture,letto,quando è buio ti corichi sopra il letto
1936,s90,bed,furniture,letto,quando è buio ti addormenti sopra il letto
1937,s90,rabbit,mammal,coniglio,animale
1938,s90,rabbit,mammal,coniglio,con le orecchie lunghe
1939,s90,rabbit,mammal,coniglio,è il simbolo della Pasqua
1940,s90,rabbit,mammal,coniglio,ha i dentoni lunghi
1941,s90,rabbit,mammal,coniglio,mangia le carote
1942,s90,peas,vegetable,piselli,piccole
1943,s90,peas,vegetable,piselli,palline
1944,s90,peas,vegetable,piselli,verdi
1945,s90,peas,vegetable,piselli,si mangiano
1946,s90,peas,vegetable,piselli,come contorno
1947,s90,peas,vegetable,piselli,si fanno in padella
1948,s90,peas,vegetable,piselli,mia mamma me li fa con le polpette
1949,s90,closet,furniture,armadio,posto
1950,s90,closet,furniture,armadio,dove poter riporre ordinatamente tutti i tuoi vestiti
1951,s90,closet,furniture,armadio,con grucce
1952,s90,closet,furniture,armadio,con cassetti
1953,s90,ship,vehicle,nave,mezzo
1954,s90,ship,vehicle,nave,di trasporto
1955,s90,ship,vehicle,nave,per andare sul mare
1956,s90,ship,vehicle,nave,ci sono navi grandi
1957,s90,ship,vehicle,nave,ci sono navi piccole
1958,s90,ship,vehicle,nave,navi per lo spazio
1959,s90,dog,mammal,cane,animale
1960,s90,dog,mammal,cane,fa bau bau
1961,s90,dog,mammal,cane,di diverse dimensioni
1962,s90,dog,mammal,cane,di diversi colori
1963,s90,horse,mammal,cavallo,animale
1964,s90,horse,mammal,cavallo,forte
1965,s90,horse,mammal,cavallo,grande
1966,s90,horse,mammal,cavallo,molto agile
1967,s90,horse,mammal,cavallo,mandibola grandissima
1968,s90,horse,mammal,cavallo,gli piace lo zucchero
1969,s90,horse,mammal,cavallo,si possono cavalcare
1970,s90,horse,mammal,cavallo,hanno gli zoccoli
1971,s90,horse,mammal,cavallo,4 zampe
1972,s90,tongs,implement,pinze,attrezzo
1973,s90,skyscraper,building,grattacielo,palazzo
1974,s90,skyscraper,building,grattacielo,molto alto
1975,s90,skyscraper,building,grattacielo,America
1976,s90,eye,bodypart,occhio,parte del corpo umano
1977,s90,eye,bodypart,occhio,utilizziamo per vedere le cose
1978,s90,truck,vehicle,camion,mezzo
1979,s90,truck,vehicle,camion,di trasporto
1980,s90,truck,vehicle,camion,per grandi quantità
1981,s90,truck,vehicle,camion,le ditte li usano
1982,s90,truck,vehicle,camion,per portare i prodotti in vari luoghi
1983,s90,truck,vehicle,camion,sull'autostrada non possono superare
1984,s90,finger,bodypart,dito,parte della mano
1985,s90,finger,bodypart,dito,ce ne sono 5 di dita
1986,s90,finger,bodypart,dito,pollice
1987,s90,finger,bodypart,dito,indice
1988,s90,finger,bodypart,dito,medio
1989,s90,finger,bodypart,dito,anulare
1990,s90,finger,bodypart,dito,mignolo
1991,s90,finger,bodypart,dito,l'indice serve per indicare cose o persone
1992,s90,apple,fruit,mela,frutto
1993,s90,apple,fruit,mela,tondo
1994,s90,apple,fruit,mela,con la buccia sottile
1995,s90,apple,fruit,mela,di diversi colori
1996,s90,apple,fruit,mela,gialla
1997,s90,apple,fruit,mela,verde
1998,s90,apple,fruit,mela,rossa
1999,s90,apple,fruit,mela,si fanno le torte
2000,s90,apple,fruit,mela,c'è il succo
2001,s90,tower,building,torre,posto
2002,s90,tower,building,torre,alto
2003,s90,tower,building,torre,di vedetta
2004,s90,tower,building,torre,nelle fiabe rinchiudono la principessa
2005,s90,train,vehicle,treno,mezzo
2006,s90,train,vehicle,treno,di trasporto
2007,s90,train,vehicle,treno,lungo
2008,s90,train,vehicle,treno,con tanti vagoni
2009,s90,potato,vegetable,patata,tubero
2010,s90,bridge,building,ponte,strada
2011,s90,bridge,building,ponte,che collega due posti
2012,s90,bridge,building,ponte,sospesa
2013,s90,sword,implement,spada,attrezzo
2014,s90,sword,implement,spada,appuntito
2015,s90,sword,implement,spada,per ferire altre persone
2016,s90,airplane,vehicle,aeroplano,vola
2017,s90,airplane,vehicle,aeroplano,lascia una scia bianca
2018,s90,pineapple,fruit,ananas,frutto
2019,s90,pineapple,fruit,ananas,esotico
2020,s90,pineapple,fruit,ananas,con un pennacchio verde
2021,s90,pineapple,fruit,ananas,dentro è giallo
2022,s91,leg,bodypart,gamba,arto inferiore
2023,s91,leg,bodypart,gamba,arto del corpo umano
2024,s91,leg,bodypart,gamba,costituita di coscia
2025,s91,leg,bodypart,gamba,costituita di gamba
2026,s91,leg,bodypart,gamba,ogni uomo ne possiede 2
2027,s91,leg,bodypart,gamba,serve per camminare
2028,s91,head,bodypart,testa,munita di cervello
2029,s91,head,bodypart,testa,apice del corpo
2030,s91,head,bodypart,testa,su di essa ci sono i capelli
2031,s91,head,bodypart,testa,con essa si pensa
2032,s91,jacket,clothing,giacca,capo d'abbigliamento
2033,s91,jacket,clothing,giacca,fatta per essere indossata nella parte superiore del corpo
2034,s91,jacket,clothing,giacca,indossata sul busto
2035,s91,jacket,clothing,giacca,indossata sulle braccia
2036,s91,armchair,furniture,poltrona,ci si può sedere sulla poltrona
2037,s91,armchair,furniture,poltrona,ad 1 posto
2038,s91,armchair,furniture,poltrona,verde pisello
2039,s91,chair,furniture,sedia,meno comoda della poltrona
2040,s91,chair,furniture,sedia,in legno
2041,s91,chair,furniture,sedia,in ferro battuto
2042,s91,chair,furniture,sedia,in plastica al bar
2043,s91,chair,furniture,sedia,attorno a un tavolo
2044,s91,garage,building,garage,box
2045,s91,garage,building,garage,in cui si parcheggia un veicolo
2046,s91,garage,building,garage,in cui si parcheggiano 2 veicoli
2047,s91,garage,building,garage,polifunzionale
2048,s91,garage,building,garage,sottoterra
2049,s91,cherry,fruit,ciliegia,frutto
2050,s91,cherry,fruit,ciliegia,color rosso scuro
2051,s91,cherry,fruit,ciliegia,molto dolce
2052,s91,cherry,fruit,ciliegia,munita di nocciolo
2053,s91,cherry,fruit,ciliegia,mi piacciono molto
2054,s91,chemise,clothing,camicia,indumento
2055,s91,chemise,clothing,camicia,indossato sotto giacca
2056,s91,chemise,clothing,camicia,con cravatta
2057,s91,chemise,clothing,camicia,per situazioni eleganti
2058,s91,table,furniture,tavolo,asse
2059,s91,table,furniture,tavolo,di legno
2060,s91,table,furniture,tavolo,munito di 4 gambe
2061,s91,table,furniture,tavolo,per mangiare
2062,s91,table,furniture,tavolo,per studiare
2063,s91,table,furniture,tavolo,attorno ad esso ci possono essere sedie
2064,s91,table,furniture,tavolo,è un elemento fondamentale
2065,s91,comb,implement,pettine,oggetto
2066,s91,comb,implement,pettine,per pettinare i capelli
2067,s91,comb,implement,pettine,usato da donne
2068,s91,comb,implement,pettine,lo usano tutti
2069,s91,comb,implement,pettine,calvi esclusi
2070,s91,church,building,chiesa,casa di Dio
2071,s91,church,building,chiesa,luogo
2072,s91,church,building,chiesa,sacro
2073,s91,church,building,chiesa,degno di rispetto
2074,s91,church,building,chiesa,all'interno navate
2075,s91,church,building,chiesa,all'interno altare
2076,s91,church,building,chiesa,all'interno crocifisso
2077,s91,church,building,chiesa,all'interno fedeli
2078,s91,pear,fruit,pera,meglio mangiarsi una pera
2079,s91,pear,fruit,pera,che farsi una pera
2080,s91,pear,fruit,pera,ottimo
2081,s91,pear,fruit,pera,frutto
2082,s91,pear,fruit,pera,dall'ambigua forma
2083,s91,monkey,mammal,scimmia,animale
2084,s91,monkey,mammal,scimmia,più vicino all'uomo
2085,s91,monkey,mammal,scimmia,vicino all'uomo per forma
2086,s91,monkey,mammal,scimmia,vicino all'uomo per intelligenza
2087,s91,monkey,mammal,scimmia,lo stimo moltissimo
2088,s91,goose,bird,oca,detto di ragazze non particolarmente intelligenti
2089,s91,goose,bird,oca,animale
2090,s91,goose,bird,oca,non mi piace proprio
2091,s91,paintbrush,implement,pennello,strumento
2092,s91,paintbrush,implement,pennello,con cui è possibile pitturare
2093,s91,paintbrush,implement,pennello,va immerso nella vernice
2094,s91,paintbrush,implement,pennello,si fa scorrere su una parete
2095,s91,sweater,clothing,pullover,brutti ricordi
2096,s91,sweater,clothing,pullover,indumento
2097,s91,sweater,clothing,pullover,per feste di paese
2098,s91,onion,vegetable,cipolla,ottimo
2099,s91,onion,vegetable,cipolla,ortaggio
2100,s91,onion,vegetable,cipolla,meglio non prima di vedere una ragazza
2101,s91,bear,mammal,orso,elegantissimo
2102,s91,bear,mammal,orso,animale
2103,s91,bear,mammal,orso,solitario
2104,s91,bear,mammal,orso,non ne conosco tanti
2105,s91,bear,mammal,orso,da piccolo ne conoscevo 1
2106,s91,sparrow,bird,passero,piccolo
2107,s91,sparrow,bird,passero,uccello
2108,s91,sparrow,bird,passero,si incontra in città
2109,s91,sparrow,bird,passero,subalterno del piccione
2110,s91,shoes,clothing,scarpe,per i piedi
2111,s91,spinach,vegetable,spinaci,Braccio di Ferro
2112,s91,spinach,vegetable,spinaci,all'asilo una volta ne ho mangiati 5 piatti per diventare forte come lui
2113,s91,broom,implement,scopa,attrezzo
2114,s91,broom,implement,scopa,per pulizie
2115,s91,broom,implement,scopa,film dove le scope ballano
2116,s91,socks,clothing,calzini,bianchi
2117,s91,socks,clothing,calzini,li cambio una volta al giorno
2118,s91,owl,bird,gufo,bruttissimo
2119,s91,owl,bird,gufo,animale
2120,s91,owl,bird,gufo,non mi piace
2121,s91,owl,bird,gufo,rapace
2122,s91,seagull,bird,gabbiano,uccello
2123,s91,seagull,bird,gabbiano,elegante
2124,s92,hand,bodypart,mano,parte del corpo umano
2125,s92,hand,bodypart,mano,adibita ad afferrare oggetti
2126,s92,woodpecker,bird,picchio,uccello
2127,s92,woodpecker,bird,picchio,con becco lungo
2128,s92,woodpecker,bird,picchio,con becco fino
2129,s92,woodpecker,bird,picchio,con movimento ondeggiatorio
2130,s92,woodpecker,bird,picchio,scava dei buchi nei tronichi degli alberi
2131,s92,orange,fruit,arancia,frutto
2132,s92,orange,fruit,arancia,arancione
2133,s92,orange,fruit,arancia,si mangia
2134,s92,orange,fruit,arancia,diviso in sezioni
2135,s92,orange,fruit,arancia,ricca di vitamina C
2136,s92,bus,vehicle,autobus,veicolo
2137,s92,bus,vehicle,autobus,lungo dai 10 ai 25m
2138,s92,bus,vehicle,autobus,si muove
2139,s92,bus,vehicle,autobus,su ruote gommate
2140,s92,bus,vehicle,autobus,porta delle persone
2141,s92,bus,vehicle,autobus,usato in città
2142,s92,bus,vehicle,autobus,usato fuori città
2143,s92,corn,vegetable,mais,oggetto
2144,s92,corn,vegetable,mais,piccolo
2145,s92,corn,vegetable,mais,giallo
2146,s92,corn,vegetable,mais,si mangia
2147,s92,corn,vegetable,mais,cresce nei campi di grano
2148,s92,corn,vegetable,mais,è una parte della pannocchia
2149,s92,bed,furniture,letto,oggetto
2150,s92,bed,furniture,letto,su cui si dorme
2151,s92,bed,furniture,letto,grande quanto un essere umano
2152,s92,bed,furniture,letto,doppio
2153,s92,bed,furniture,letto,vi sono cuscini
2154,s92,bed,furniture,letto,vi sono coperte
2155,s92,rabbit,mammal,coniglio,animale
2156,s92,rabbit,mammal,coniglio,piccolo
2157,s92,rabbit,mammal,coniglio,orecchie lunghe
2158,s92,rabbit,mammal,coniglio,denti incisivi grandi
2159,s92,rabbit,mammal,coniglio,denti incisivi sporgenti
2160,s92,rabbit,mammal,coniglio,si muove saltando
2161,s92,rabbit,mammal,coniglio,non supera i 40cm di lunghezza
2162,s92,peas,vegetable,piselli,verdura
2163,s92,peas,vegetable,piselli,commestibile
2164,s92,peas,vegetable,piselli,piccolo
2165,s92,peas,vegetable,piselli,piccole sfere
2166,s92,peas,vegetable,piselli,verdi
2167,s92,peas,vegetable,piselli,si mangiano caldi
2168,s92,closet,furniture,armadio,oggetto
2169,s92,closet,furniture,armadio,in legno
2170,s92,closet,furniture,armadio,grande quanto un uomo
2171,s92,closet,furniture,armadio,internamente vuoto
2172,s92,closet,furniture,armadio,contiene l'abbigliamento
2173,s92,ship,vehicle,nave,mezzo
2174,s92,ship,vehicle,nave,di trasporto
2175,s92,ship,vehicle,nave,si muove nell'acqua
2176,s92,ship,vehicle,nave,si usa per pescare
2177,s92,dog,mammal,cane,animale
2178,s92,dog,mammal,cane,domestico
2179,s92,dog,mammal,cane,4 zampe
2180,s92,dog,mammal,cane,è onnivoro
2181,s92,dog,mammal,cane,usa il naso per riconoscere le cose
2182,s92,horse,mammal,cavallo,animale
2183,s92,horse,mammal,cavallo,da fattoria
2184,s92,horse,mammal,cavallo,4 zampe
2185,s92,horse,mammal,cavallo,si usa per lavorare
2186,s92,horse,mammal,cavallo,lo si può cavalcare
2187,s92,tongs,implement,pinze,oggetto
2188,s92,tongs,implement,pinze,a V
2189,s92,tongs,implement,pinze,si usa per prendere cose solitamente piccole
2190,s92,tongs,implement,pinze,di ferro
2191,s92,skyscraper,building,grattacielo,edificio
2192,s92,skyscraper,building,grattacielo,altissimo
2193,s92,skyscraper,building,grattacielo,abitano le persone
2194,s92,skyscraper,building,grattacielo,lavorano le persone
2195,s92,skyscraper,building,grattacielo,ci sono diversi piani
2196,s92,eye,bodypart,occhio,parte del corpo
2197,s92,eye,bodypart,occhio,nella parte frontale della testa
2198,s92,eye,bodypart,occhio,si usa per vedere
2199,s92,eye,bodypart,occhio,la parte interna è di colori diversi
2200,s92,truck,vehicle,camion,veicolo
2201,s92,truck,vehicle,camion,grande
2202,s92,truck,vehicle,camion,si ua per trasportare mezzi
2203,s92,truck,vehicle,camion,fa lunghi tragitti
2204,s92,finger,bodypart,dito,parte della mano
2205,s92,finger,bodypart,dito,si piega in 3 parti
2206,s92,finger,bodypart,dito,all'estremità c'è l'unghia
2207,s92,apple,fruit,mela,frutto
2208,s92,apple,fruit,mela,commestibile
2209,s92,apple,fruit,mela,buccia
2210,s92,apple,fruit,mela,diversi colori
2211,s92,apple,fruit,mela,per Biancaneve era avvelenata
2212,s92,tower,building,torre,edificio
2213,s92,tower,building,torre,in muratura
2214,s92,tower,building,torre,alto
2215,s92,tower,building,torre,circolare
2216,s92,tower,building,torre,di forma cilindrica
2217,s92,tower,building,torre,costruito in antichità
2218,s92,tower,building,torre,in cemento
2219,s92,tower,building,torre,in ferro
2220,s92,train,vehicle,treno,mezzo
2221,s92,train,vehicle,treno,di trasporto
2222,s92,train,vehicle,treno,si muove
2223,s92,train,vehicle,treno,su rotaie
2224,s92,train,vehicle,treno,sono tanti vagoni
2225,s92,train,vehicle,treno,tirati da una locomotiva
2226,s92,potato,vegetable,patata,tubero
2227,s92,potato,vegetable,patata,cresce sottoterra
2228,s92,potato,vegetable,patata,commestibile
2229,s92,potato,vegetable,patata,ha la buccia gialla
2230,s92,bridge,building,ponte,forma ad arco
2231,s92,bridge,building,ponte,unisce 2 terre
2232,s92,bridge,building,ponte,passa sotto un fiume
2233,s92,sword,implement,spada,la vendono su media shopping
2234,s92,sword,implement,spada,oggetto
2235,s92,sword,implement,spada,di ferro
2236,s92,sword,implement,spada,di bronzo
2237,s92,sword,implement,spada,di rame
2238,s92,sword,implement,spada,si utilizza per combattere
2239,s92,sword,implement,spada,forma di una croce
2240,s92,airplane,vehicle,aeroplano,mezzo
2241,s92,airplane,vehicle,aeroplano,di trasporto
